,User_id,Material_name,Module_id,Type,Status,Date
35512,3386, Lab Materials ,'37338',Other,completed,26/07/21
35514,3386, Lecture Materials ,'37336',Other,completed,26/07/21
35519,3829, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35520,3435, Dataset 2,'37350'.,Other,viewed,26/07/21
35523,3435, Dataset 1,'37349'.,Other,viewed,26/07/21
35524,3449, Dataset 2,'37350'.,Other,viewed,26/07/21
35526,3449, Dataset 1,'37349'.,Other,viewed,26/07/21
35527,3518, Dataset 2,'37350'.,Other,viewed,26/07/21
35528,3449, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35529,3449, Lecture 5,'37313',Video,completed,26/07/21
35530,3513, Dataset 2,'37350'.,Other,viewed,26/07/21
35531,3518, Dataset 1,'37349'.,Other,viewed,26/07/21
35532,3513, Dataset 1,'37349'.,Other,viewed,26/07/21
35533,3518, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35535,3516, Dataset 1,'37349'.,Other,viewed,26/07/21
35536,3556, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35538,3556, Dataset 1,'37349'.,Other,viewed,26/07/21
35540,3476, Dataset 1,'37349'.,Other,viewed,26/07/21
35541,3522, Dataset 1,'37349'.,Other,viewed,26/07/21
35543,3442, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35545,3730, Dataset 2,'37350'.,Other,viewed,26/07/21
35548,3522, Dataset 2,'37350'.,Other,viewed,26/07/21
35551,3442, Dataset 1,'37349'.,Other,viewed,26/07/21
35552,3522, Dataset 1,'37349'.,Other,viewed,26/07/21
35553,3516, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35554,3442, Dataset 2,'37350'.,Other,viewed,26/07/21
35558,3614, Dataset 1,'37349'.,Other,viewed,26/07/21
35559,3541, Dataset 1,'37349'.,Other,viewed,26/07/21
35561,3541, Dataset 2,'37350'.,Other,viewed,26/07/21
35562,3485, Dataset 2,'37350'.,Other,viewed,26/07/21
35563,3485, Dataset 1,'37349'.,Other,viewed,26/07/21
35566,3541, Dataset 1,'37349'.,Other,viewed,26/07/21
35568,3641, Dataset 2,'37350'.,Other,viewed,26/07/21
35574,3614, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35575,3614, Lecture 5,'37313',Video,completed,26/07/21
35576,3641, Dataset 1,'37349'.,Other,viewed,26/07/21
35577,3614, Lecture 5,'37313',Video,completed,26/07/21
35578,3892, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35582,3730, Dataset 1,'37349'.,Other,viewed,26/07/21
35584,3639, Dataset 1,'37349'.,Other,viewed,26/07/21
35586,3730, Dataset 1,'37349'.,Other,viewed,26/07/21
35587,3641, Dataset 1,'37349'.,Other,viewed,26/07/21
35589,3406, Dataset 1,'37349'.,Other,viewed,26/07/21
35590,3605, Dataset 1,'37349'.,Other,viewed,26/07/21
35592,3541, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35597,3584, Dataset 2,'37350'.,Other,viewed,26/07/21
35601,3541, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35602,3584, Dataset 1,'37349'.,Other,viewed,26/07/21
35603,3614, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35606,3730, Lab Materials ,'37338',Other,completed,26/07/21
35607,3730, Lecture Materials ,'37336',Other,completed,26/07/21
35612,3419, Dataset 2,'37350'.,Other,viewed,26/07/21
35613,3605, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35614,3554, Dataset 2,'37350'.,Other,viewed,26/07/21
35616,3636, Lab Materials ,'37338',Other,completed,26/07/21
35619,3730, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35620,3730, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35621,3730, Lecture 5,'37313',Video,completed,26/07/21
35623,3419, Dataset 1,'37349'.,Other,viewed,26/07/21
35624,3636, Lecture Materials ,'37336',Other,completed,26/07/21
35625,3636, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35626,3483, Dataset 2,'37350'.,Other,viewed,26/07/21
35627,3605, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35628,3483, Dataset 1,'37349'.,Other,viewed,26/07/21
35630,3406, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35639,3406, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35640,3636, Dataset 1,'37349'.,Other,viewed,26/07/21
35644,3636, Lecture 5,'37313',Video,completed,26/07/21
35646,3567, Handout4 PythonProgramming2,'35326',PDF,completed,26/07/21
35649,3643, Dataset 2,'37350'.,Other,viewed,26/07/21
35650,3554, Dataset 1,'37349'.,Other,viewed,26/07/21
35651,3643, Dataset 1,'37349'.,Other,viewed,26/07/21
35652,3643, Dataset 1,'37349'.,Other,viewed,26/07/21
35654,3620, Dataset 1,'37349'.,Other,viewed,26/07/21
35656,3554, Dataset 1,'37349'.,Other,viewed,26/07/21
35657,3653, Dataset 1,'37349'.,Other,viewed,26/07/21
35660,3675, Dataset 2,'37350'.,Other,viewed,26/07/21
35662,3675, Dataset 1,'37349'.,Other,viewed,26/07/21
35665,3611, Dataset 1,'37349'.,Other,viewed,26/07/21
35666,3639, Lecture Materials ,'37336',Other,completed,26/07/21
35667,3639, Lab Materials ,'37338',Other,completed,26/07/21
35668,3639, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35671,3639, Lecture 5,'37313',Video,completed,26/07/21
35672,3639, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35673,3795, Dataset 2,'37350'.,Other,viewed,26/07/21
35675,3675, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35676,3611, Dataset 2,'37350'.,Other,viewed,26/07/21
35677,3795, Dataset 1,'37349'.,Other,viewed,26/07/21
35678,3642, Dataset 1,'37349'.,Other,viewed,26/07/21
35679,3675, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35681,3611, Dataset 1,'37349'.,Other,viewed,26/07/21
35682,3639, Lecture Materials ,'36695',Other,completed,26/07/21
35684,3748, Dataset 2,'37350'.,Other,viewed,26/07/21
35685,3748, Dataset 1,'37349'.,Other,viewed,26/07/21
35687,3748, Dataset 1,'37349'.,Other,viewed,26/07/21
35689,3713, Dataset 1,'37349'.,Other,viewed,26/07/21
35690,2613, Dataset 2,'37350'.,Other,created,26/07/21
35693,3713, Dataset 1,'37349'.,Other,viewed,26/07/21
35699,3938, Dataset 1,'37349'.,Other,viewed,26/07/21
35701,3449, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35703,3604, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35704,3938, Dataset 1,'37349'.,Other,viewed,26/07/21
35705,3938, Dataset 1,'37349'.,Other,viewed,26/07/21
35706,3604, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35708,3604, Lecture 5,'37313',Video,completed,26/07/21
35710,3401, Lecture 5,'37313',Video,completed,26/07/21
35712,3401, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35714,3498, Dataset 1,'37349',Other,completed,26/07/21
35719,3498, Lab Materials ,'37338',Other,completed,26/07/21
35720,3498, Lecture Materials ,'37336',Other,completed,26/07/21
35721,3401, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35722,3514, Dataset 1,'37349'.,Other,viewed,26/07/21
35724,3401, Dataset 1,'37349'.,Other,viewed,26/07/21
35728,3514, Dataset 1,'37349'.,Other,viewed,26/07/21
35729,3938, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35733,3938, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35735,2613, Dataset 1,'37349'.,Other,created,26/07/21
35737,3401, Lecture Materials ,'37336',Other,completed,26/07/21
35738,3401, Lecture Materials ,'37336',Other,completed,26/07/21
35739,3671, Lecture Materials ,'37336',Other,completed,26/07/21
35740,3671, Lab Materials ,'37338',Other,completed,26/07/21
35743,3402, Lecture Materials ,'37336',Other,completed,26/07/21
35744,3402, Lab Materials ,'37338',Other,completed,26/07/21
35745,3632, Lecture 5,'37313',Video,completed,26/07/21
35747,3632, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35756,3632, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35759,3514, Lab Materials ,'37338',Other,completed,26/07/21
35760,3514, Lab Materials ,'37338',Other,completed,26/07/21
35764,3402, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35765,3402, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35780,3393, Lecture 5,'37313',Video,completed,26/07/21
35781,3393, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35793,3926, Handout 3,'33245'.,PDF,viewed,26/07/21
35797,3466, Lecture 4,'36184',Video,completed,26/07/21
35812,3393, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35816,3544, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35821,3466, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35822,3466, Lecture 5,'37313',Video,completed,26/07/21
35827,3466, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35834,3544, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35839,3544, Lecture 4,'36184',Video,completed,26/07/21
35845,3565, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35849,3565, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35850,3385, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35857,3428, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35858,3428, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35896,3707, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35898,2613, Lab Materials ,'label',Other,updated,26/07/21
35899,2613, Lab Materials ,'37338'.,Other,created,26/07/21
35900,2613, Lecture Materials ,'37336'.,Other,created,26/07/21
35903,3417, Handout4 PythonProgramming2,'35326',PDF,completed,26/07/21
35904,3417, Handout4 PythonProgramming2,'35326',PDF,completed,26/07/21
35905,3417, Handout4 PythonProgramming2,'35326'.,PDF,viewed,26/07/21
35906,3417, Lecture 3,'35332',Video,completed,26/07/21
35907,3417, Lecture Materials ,'34050',Other,completed,26/07/21
35908,3417, Handout 2,'33244',PDF,completed,26/07/21
35909,3417, Handout 3,'33245',PDF,completed,26/07/21
35911,3926, Handout 1,'33243',PDF,completed,26/07/21
35912,3926, Lecture 1,'32094',Video,completed,26/07/21
35913,3653, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35914,3653, Lecture 5,'37313',Video,completed,26/07/21
35917,3406, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35918,3653, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35919,3653, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35926,3801, Handout4 PythonProgramming2,'35326',PDF,completed,26/07/21
35929,3566, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35936,3728, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35937,3728, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35938,3728, Lecture 5,'37313',Video,completed,26/07/21
35942,3693, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35943,3693, Lecture 5,'37313',Video,completed,26/07/21
35944,3708, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35945,3661, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35946,3661, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35948,3542, Handout 5 - Flowcharts,'37315',PDF,completed,26/07/21
35949,3542, Handout 5 - Flowcharts,'37315'.,PDF,viewed,26/07/21
35952,54, Handout 5 - Flowcharts,'37315'.,PDF,created,26/07/21
35953,54, Lecture 5,'37313'.,Video,created,26/07/21
35954,3730, Lecture 3,'35332',Video,completed,26/07/21
35955,3730, Lecture 4,'36184',Video,completed,26/07/21
35961,3769, Handout 3,'33245'.,PDF,viewed,26/07/21
35964,3510, Lecture Materials ,'36695',Other,completed,26/07/21
35965,3510, Lab Materials ,'36696',Other,completed,26/07/21
35966,3449, Handout4 PythonProgramming2,'35326',PDF,completed,26/07/21
35967,3449, Handout4 PythonProgramming2,'35326'.,PDF,viewed,26/07/21
35968,3771, Lecture 4,'36184',Video,completed,26/07/21
35970,3771, Lecture 3,'35332',Video,completed,26/07/21
35971,3771, Lecture 2,'33127',Video,completed,26/07/21
35972,3771, Lecture 1,'32094',Video,completed,26/07/21
35973,3771, Lecture Materials ,'36695',Other,completed,26/07/21
35974,3771, Lab Materials ,'36696',Other,completed,26/07/21
35984,3638, Lecture Materials ,'36695',Other,completed,26/07/21
35985,3638, Lab Materials ,'36696',Other,completed,26/07/21
35987,3638, Lab Materials ,'36696',Other,completed,26/07/21
35988,3638, Lecture Materials ,'36695',Other,completed,26/07/21
35989,3638, Lecture 4,'36184',Video,completed,26/07/21
35992,3638, Handout4 PythonProgramming2,'35326',PDF,completed,26/07/21
35993,3638, Lecture 3,'35332',Video,completed,26/07/21
35994,3638, Lecture Materials ,'34050',Other,completed,26/07/21
35995,3638, Handout 3,'33245',PDF,completed,26/07/21
35996,3638, Handout 2,'33244',PDF,completed,26/07/21
35997,3638, Lecture 2,'33127',Video,completed,26/07/21
35998,3638, Handout 1,'33243',PDF,completed,26/07/21
35999,3638, Lecture 1,'32094',Video,completed,26/07/21
36006,3392, Lecture 3,'35332',Video,completed,26/07/21
36007,3392, Lecture Materials ,'34050',Other,completed,26/07/21
36008,3392, Handout 3,'33245',PDF,completed,26/07/21
36009,3392, Handout 2,'33244',PDF,completed,26/07/21
36010,3392, Lecture 2,'33127',Video,completed,26/07/21
36011,3392, Handout 1,'33243',PDF,completed,26/07/21
36012,3392, Lecture 1,'32094',Video,completed,26/07/21
36014,3894, Lab Materials ,'36696',Other,completed,26/07/21
36015,3894, Lab Materials ,'36696',Other,completed,26/07/21
36016,3894, Lecture Materials ,'36695',Other,completed,26/07/21
36017,3894, Lab Materials ,'36696',Other,completed,26/07/21
36018,3894, Lab Materials ,'36696',Other,completed,26/07/21
36019,3894, Lecture Materials ,'36695',Other,completed,26/07/21
36022,3919, Handout 3,'33245'.,PDF,viewed,26/07/21
36023,3693, Lab Materials ,'36696',Other,completed,26/07/21
36024,3693, Lecture Materials ,'36695',Other,completed,26/07/21
36025,3693, Lecture 4,'36184',Video,completed,26/07/21
36028,3693, Handout4 PythonProgramming2,'35326',PDF,completed,26/07/21
36029,3693, Lecture 3,'35332',Video,completed,26/07/21
36030,3693, Lecture Materials ,'34050',Other,completed,26/07/21
36031,3693, Handout 3,'33245',PDF,completed,26/07/21
36032,3693, Handout 2,'33244',PDF,completed,26/07/21
36033,3693, Lecture 2,'33127',Video,completed,26/07/21
36034,3693, Handout 1,'33243',PDF,completed,26/07/21
36035,3693, Lecture 1,'32094',Video,completed,26/07/21
36043,3685, Handout 2,'33244'.,PDF,viewed,26/07/21
36046,3664, Lecture Materials ,'36695',Other,completed,26/07/21
36048,3689, Lab Materials ,'36696',Other,completed,26/07/21
36049,3689, Lecture Materials ,'36695',Other,completed,26/07/21
36050,3689, Lecture 4,'36184',Video,completed,26/07/21
36053,3689, Lecture 3,'35332',Video,completed,26/07/21
36054,3689, Lecture Materials ,'34050',Other,completed,26/07/21
36055,3689, Handout 3,'33245',PDF,completed,26/07/21
36056,3689, Handout 2,'33244',PDF,completed,26/07/21
36057,3689, Lecture 2,'33127',Video,completed,26/07/21
36058,3689, Handout 1,'33243',PDF,completed,26/07/21
36059,3689, Lecture 1,'32094',Video,completed,26/07/21
36064,3664, Lab Materials ,'36696',Other,completed,26/07/21
36065,3664, Lecture Materials ,'36695',Other,completed,26/07/21
36069,3915, Handout 2,'33244',PDF,completed,26/07/21
36072,3682, Handout4 PythonProgramming2,'35326'.,PDF,viewed,26/07/21
36078,3727, Lecture 2,'33127',Video,completed,25/07/21
36079,3727, Handout 1,'33243',PDF,completed,25/07/21
36080,3934, Lecture 4,'36184',Video,completed,25/07/21
36081,3934, Lecture 3,'35332',Video,completed,25/07/21
36082,3934, Handout4 PythonProgramming2,'35326',PDF,completed,25/07/21
36086,3919, Handout4 PythonProgramming2,'35326'.,PDF,viewed,25/07/21
36087,3578, Handout 3,'33245',PDF,completed,25/07/21
36091,3890, Lab Materials ,'36696',Other,completed,25/07/21
36092,3890, Lecture Materials ,'36695',Other,completed,25/07/21
36094,3767, Handout4 PythonProgramming2,'35326'.,PDF,viewed,25/07/21
36095,3759, Lecture Materials ,'36695',Other,completed,25/07/21
36096,3759, Lecture Materials ,'36695',Other,completed,25/07/21
36097,3759, Lab Materials ,'36696',Other,completed,25/07/21
36098,3579, Handout 3,'33245'.,PDF,viewed,25/07/21
36099,3579, Handout 1,'33243'.,PDF,viewed,25/07/21
36100,3579, Lecture Materials ,'36695',Other,completed,25/07/21
36102,3385, Lecture 4,'36184',Video,completed,25/07/21
36105,3385, Lecture 3,'35332',Video,completed,25/07/21
36106,3385, Lecture Materials ,'34050',Other,completed,25/07/21
36107,3385, Handout 3,'33245',PDF,completed,25/07/21
36108,3385, Handout 2,'33244',PDF,completed,25/07/21
36109,3385, Lecture 2,'33127',Video,completed,25/07/21
36110,3385, Lecture 1,'32094',Video,completed,25/07/21
36114,3714, Lecture 4,'36184',Video,completed,25/07/21
36123,3593, Handout 3,'33245',PDF,completed,25/07/21
36124,3593, Lecture 3,'35332',Video,completed,25/07/21
36125,3593, Handout4 PythonProgramming2,'35326',PDF,completed,25/07/21
36129,3759, Lecture 4,'36184',Video,completed,25/07/21
36130,3759, Handout4 PythonProgramming2,'35326',PDF,completed,25/07/21
36133,3663, Lab Materials ,'36696',Other,completed,25/07/21
36134,3663, Lecture Materials ,'36695',Other,completed,25/07/21
36139,3423, Lab Materials ,'36696',Other,completed,25/07/21
36140,3423, Lecture Materials ,'36695',Other,completed,25/07/21
36141,3661, Lab Materials ,'36696',Other,completed,25/07/21
36142,3661, Lecture Materials ,'36695',Other,completed,25/07/21
36149,3703, Lecture 4,'36184',Video,completed,25/07/21
36150,3703, Handout4 PythonProgramming2,'35326',PDF,completed,25/07/21
36153,3703, Lecture 3,'35332',Video,completed,25/07/21
36154,3703, Lecture Materials ,'34050',Other,completed,25/07/21
36155,3703, Handout 3,'33245',PDF,completed,25/07/21
36156,3703, Handout 2,'33244',PDF,completed,25/07/21
36157,3703, Handout 1,'33243',PDF,completed,25/07/21
36161,3830, Lecture 4,'36184',Video,completed,25/07/21
36167,3622, Handout4 PythonProgramming2,'35326'.,PDF,viewed,25/07/21
36172,3419, Lecture Materials ,'36695',Other,completed,25/07/21
36173,3419, Lab Materials ,'36696',Other,completed,25/07/21
36174,3419, Lecture Materials ,'36695',Other,completed,25/07/21
36177,3912, Lab Materials ,'36696',Other,completed,25/07/21
36178,3912, Lecture Materials ,'36695',Other,completed,25/07/21
36179,3912, Lecture 4,'36184',Video,completed,25/07/21
36182,3912, Lecture 3,'35332',Video,completed,25/07/21
36186,3912, Lecture 1,'32094',Video,completed,25/07/21
36187,3912, Handout 1,'33243',PDF,completed,25/07/21
36188,3912, Lecture 2,'33127',Video,completed,25/07/21
36189,3912, Handout 2,'33244',PDF,completed,25/07/21
36190,3912, Handout 3,'33245',PDF,completed,25/07/21
36191,3912, Lecture Materials ,'34050',Other,completed,25/07/21
36192,3811, Lecture Materials ,'36695',Other,completed,25/07/21
36193,3811, Lab Materials ,'36696',Other,completed,25/07/21
36195,3684, Lecture Materials ,'36695',Other,completed,25/07/21
36196,3684, Lab Materials ,'36696',Other,completed,25/07/21
36200,3476, Lab Materials ,'36696',Other,completed,25/07/21
36201,3476, Lecture Materials ,'36695',Other,completed,25/07/21
36204,3702, Lab Materials ,'36696',Other,completed,25/07/21
36205,3702, Lecture Materials ,'36695',Other,completed,25/07/21
36206,3702, Lecture 4,'36184',Video,completed,25/07/21
36209,3702, Handout4 PythonProgramming2,'35326',PDF,completed,25/07/21
36210,3702, Lecture 3,'35332',Video,completed,25/07/21
36211,3702, Lecture Materials ,'34050',Other,completed,25/07/21
36212,3702, Handout 3,'33245',PDF,completed,25/07/21
36213,3702, Handout 2,'33244',PDF,completed,25/07/21
36214,3702, Handout 2,'33244',PDF,completed,25/07/21
36215,3702, Handout 2,'33244',PDF,completed,25/07/21
36216,3702, Lecture 2,'33127',Video,completed,25/07/21
36217,3702, Handout 1,'33243',PDF,completed,25/07/21
36218,3702, Lecture 1,'32094',Video,completed,25/07/21
36226,3546, Lecture Materials ,'36695',Other,completed,25/07/21
36227,3546, Lab Materials ,'36696',Other,completed,25/07/21
36233,3695, Lecture 3,'35332',Video,completed,25/07/21
36234,3695, Lecture Materials ,'34050',Other,completed,25/07/21
36235,3695, Lecture 3,'35332',Video,completed,25/07/21
36236,3695, Lecture 3,'35332',Video,completed,25/07/21
36237,3695, Lecture 3,'35332',Video,completed,25/07/21
36241,3631, Lab Materials ,'36696',Other,completed,25/07/21
36242,3631, Lecture Materials ,'36695',Other,completed,25/07/21
36243,3631, Lecture 4,'36184',Video,completed,25/07/21
36246,3631, Lecture Materials ,'34050',Other,completed,25/07/21
36247,3631, Handout 3,'33245',PDF,completed,25/07/21
36248,3631, Handout 2,'33244',PDF,completed,25/07/21
36249,3631, Lecture 2,'33127',Video,completed,25/07/21
36250,3631, Lecture 1,'32094',Video,completed,25/07/21
36251,3631, Handout 1,'33243',PDF,completed,25/07/21
36255,3630, Lecture 2,'33127',Video,completed,25/07/21
36256,3630, Lecture Materials ,'34050',Other,completed,25/07/21
36257,3630, Lecture 3,'35332',Video,completed,25/07/21
36258,3662, Lecture 3,'35332',Video,completed,25/07/21
36259,3662, Lecture Materials ,'34050',Other,completed,25/07/21
36260,3662, Handout 3,'33245',PDF,completed,25/07/21
36261,3662, Handout 2,'33244',PDF,completed,25/07/21
36262,3662, Lecture 2,'33127',Video,completed,25/07/21
36263,3662, Handout 1,'33243',PDF,completed,25/07/21
36264,3662, Lecture 1,'32094',Video,completed,25/07/21
36270,3492, Lab Materials ,'36696',Other,completed,25/07/21
36271,3492, Lab Materials ,'36696',Other,completed,25/07/21
36277,3706, Lecture Materials ,'36695',Other,completed,24/07/21
36278,3651, Lecture Materials ,'34050',Other,completed,24/07/21
36279,3437, Lecture 1,'32094',Video,completed,24/07/21
36280,3437, Handout 1,'33243',PDF,completed,24/07/21
36281,3437, Lecture 2,'33127',Video,completed,24/07/21
36282,3437, Handout 2,'33244',PDF,completed,24/07/21
36283,3437, Handout 3,'33245',PDF,completed,24/07/21
36284,3437, Lecture 3,'35332',Video,completed,24/07/21
